,file_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class_index,class_name,file_path
195,00196.jpg,26,46,266,213,190,Volkswagen Golf Hatchback 2012,data\stanford_cars\train\Volkswagen Golf Hatchback 2012\00196.jpg
196,00197.jpg,47,102,492,371,110,Ford Edge SUV 2012,data\stanford_cars\train\Ford Edge SUV 2012\00197.jpg
197,00198.jpg,91,121,574,357,6,Acura Integra Type R 2001,data\stanford_cars\train\Acura Integra Type R 2001\00198.jpg
198,00199.jpg,151,298,1285,835,191,Volkswagen Golf Hatchback 1991,data\stanford_cars\train\Volkswagen Golf Hatchback 1991\00199.jpg
199,00200.jpg,30,55,301,187,16,Audi V8 Sedan 1994,data\stanford_cars\train\Audi V8 Sedan 1994\00200.jpg
200,00201.jpg,21,1,386,200,12,Audi RS 4 Convertible 2008,data\stanford_cars\train\Audi RS 4 Convertible 2008\00201.jpg
201,00202.jpg,233,217,1228,807,90,Dodge Dakota Crew Cab 2010,data\stanford_cars\train\Dodge Dakota Crew Cab 2010\00202.jpg
202,00203.jpg,30,167,945,545,188,Toyota Corolla Sedan 2012,data\stanford_cars\train\Toyota Corolla Sedan 2012\00203.jpg
203,00204.jpg,11,61,284,151,128,Honda Accord Coupe 2012,data\stanford_cars\train\Honda Accord Coupe 2012\00204.jpg
204,00205.jpg,29,70,612,356,23,Audi S4 Sedan 2012,data\stanford_cars\train\Audi S4 Sedan 2012\00205.jpg
205,00206.jpg,117,222,558,434,11,Aston Martin Virage Coupe 2012,data\stanford_cars\train\Aston Martin Virage Coupe 2012\00206.jpg
206,00207.jpg,31,119,438,258,93,Dodge Challenger SRT8 2011,data\stanford_cars\train\Dodge Challenger SRT8 2011\00207.jpg
207,00208.jpg,26,151,360,256,8,Aston Martin V8 Vantage Convertible 2012,data\stanford_cars\train\Aston Martin V8 Vantage Convertible 2012\00208.jpg
208,00209.jpg,58,136,973,636,63,Chevrolet Sonic Sedan 2012,data\stanford_cars\train\Chevrolet Sonic Sedan 2012\00209.jpg
209,00210.jpg,8,80,639,366,173,Porsche Panamera Sedan 2012,data\stanford_cars\train\Porsche Panamera Sedan 2012\00210.jpg
210,00211.jpg,11,47,598,365,176,Rolls-Royce Ghost Sedan 2012,data\stanford_cars\train\Rolls-Royce Ghost Sedan 2012\00211.jpg
211,00212.jpg,8,20,254,155,72,Chevrolet Monte Carlo Coupe 2007,data\stanford_cars\train\Chevrolet Monte Carlo Coupe 2007\00212.jpg
212,00213.jpg,37,62,261,191,195,Volvo XC90 SUV 2007,data\stanford_cars\train\Volvo XC90 SUV 2007\00213.jpg
213,00214.jpg,70,78,915,640,114,Ford F-150 Regular Cab 2007,data\stanford_cars\train\Ford F-150 Regular Cab 2007\00214.jpg
214,00215.jpg,38,50,221,138,72,Chevrolet Monte Carlo Coupe 2007,data\stanford_cars\train\Chevrolet Monte Carlo Coupe 2007\00215.jpg
215,00216.jpg,21,45,133,88,119,GMC Savana Van 2012,data\stanford_cars\train\GMC Savana Van 2012\00216.jpg
216,00217.jpg,45,39,594,444,18,Audi 100 Wagon 1994,data\stanford_cars\train\Audi 100 Wagon 1994\00217.jpg
217,00218.jpg,39,94,337,245,77,Chrysler Sebring Convertible 2010,data\stanford_cars\train\Chrysler Sebring Convertible 2010\00218.jpg
218,00219.jpg,89,1,597,316,18,Audi 100 Wagon 1994,data\stanford_cars\train\Audi 100 Wagon 1994\00219.jpg
219,00220.jpg,16,103,462,347,107,Ford Mustang Convertible 2007,data\stanford_cars\train\Ford Mustang Convertible 2007\00220.jpg
220,00221.jpg,29,21,477,299,10,Aston Martin Virage Convertible 2012,data\stanford_cars\train\Aston Martin Virage Convertible 2012\00221.jpg
221,00222.jpg,89,58,545,338,196,smart fortwo Convertible 2012,data\stanford_cars\train\smart fortwo Convertible 2012\00222.jpg
222,00223.jpg,42,115,299,288,99,FIAT 500 Abarth 2012,data\stanford_cars\train\FIAT 500 Abarth 2012\00223.jpg
223,00224.jpg,19,10,177,134,88,Dodge Sprinter Cargo Van 2009,data\stanford_cars\train\Dodge Sprinter Cargo Van 2009\00224.jpg
224,00225.jpg,20,50,463,313,121,GMC Acadia SUV 2012,data\stanford_cars\train\GMC Acadia SUV 2012\00225.jpg
225,00226.jpg,46,15,202,156,111,Ford Ranger SuperCab 2011,data\stanford_cars\train\Ford Ranger SuperCab 2011\00226.jpg
226,00227.jpg,36,63,613,397,61,Chevrolet Impala Sedan 2007,data\stanford_cars\train\Chevrolet Impala Sedan 2007\00227.jpg
227,00228.jpg,237,156,896,365,141,Infiniti G Coupe IPL 2012,data\stanford_cars\train\Infiniti G Coupe IPL 2012\00228.jpg
228,00229.jpg,5,46,255,138,136,Hyundai Accent Sedan 2012,data\stanford_cars\train\Hyundai Accent Sedan 2012\00229.jpg
229,00230.jpg,223,542,3692,2478,183,Suzuki SX4 Hatchback 2012,data\stanford_cars\train\Suzuki SX4 Hatchback 2012\00230.jpg
230,00231.jpg,73,109,606,374,106,Ford F-450 Super Duty Crew Cab 2012,data\stanford_cars\train\Ford F-450 Super Duty Crew Cab 2012\00231.jpg
231,00232.jpg,15,110,544,381,84,Dodge Caliber Wagon 2007,data\stanford_cars\train\Dodge Caliber Wagon 2007\00232.jpg
232,00233.jpg,276,124,1495,951,194,Volvo 240 Sedan 1993,data\stanford_cars\train\Volvo 240 Sedan 1993\00233.jpg
233,00234.jpg,99,364,1211,954,132,Hyundai Tucson SUV 2012,data\stanford_cars\train\Hyundai Tucson SUV 2012\00234.jpg
234,00235.jpg,59,63,549,404,111,Ford Ranger SuperCab 2011,data\stanford_cars\train\Ford Ranger SuperCab 2011\00235.jpg
235,00236.jpg,19,138,571,424,7,Acura ZDX Hatchback 2012,data\stanford_cars\train\Acura ZDX Hatchback 2012\00236.jpg
236,00237.jpg,11,10,396,265,65,Chevrolet Avalanche Crew Cab 2012,data\stanford_cars\train\Chevrolet Avalanche Crew Cab 2012\00237.jpg
237,00238.jpg,163,91,527,346,26,BMW ActiveHybrid 5 Sedan 2012,data\stanford_cars\train\BMW ActiveHybrid 5 Sedan 2012\00238.jpg
238,00239.jpg,4,19,255,172,16,Audi V8 Sedan 1994,data\stanford_cars\train\Audi V8 Sedan 1994\00239.jpg
239,00240.jpg,45,60,251,171,138,Hyundai Sonata Sedan 2012,data\stanford_cars\train\Hyundai Sonata Sedan 2012\00240.jpg
240,00241.jpg,32,59,1011,709,170,Nissan Juke Hatchback 2012,data\stanford_cars\train\Nissan Juke Hatchback 2012\00241.jpg
241,00242.jpg,10,53,273,167,102,Ferrari California Convertible 2012,data\stanford_cars\train\Ferrari California Convertible 2012\00242.jpg
242,00243.jpg,270,228,727,416,168,Nissan Leaf Hatchback 2012,data\stanford_cars\train\Nissan Leaf Hatchback 2012\00243.jpg
243,00244.jpg,21,93,479,331,7,Acura ZDX Hatchback 2012,data\stanford_cars\train\Acura ZDX Hatchback 2012\00244.jpg
244,00245.jpg,22,59,536,238,61,Chevrolet Impala Sedan 2007,data\stanford_cars\train\Chevrolet Impala Sedan 2007\00245.jpg
245,00246.jpg,1,317,1280,945,167,Mitsubishi Lancer Sedan 2012,data\stanford_cars\train\Mitsubishi Lancer Sedan 2012\00246.jpg
246,00247.jpg,47,125,850,468,137,Hyundai Genesis Sedan 2012,data\stanford_cars\train\Hyundai Genesis Sedan 2012\00247.jpg
247,00248.jpg,52,167,508,387,177,Rolls-Royce Phantom Sedan 2012,data\stanford_cars\train\Rolls-Royce Phantom Sedan 2012\00248.jpg
248,00249.jpg,6,155,631,450,153,Lamborghini Diablo Coupe 2001,data\stanford_cars\train\Lamborghini Diablo Coupe 2001\00249.jpg
249,00250.jpg,11,35,246,186,190,Volkswagen Golf Hatchback 2012,data\stanford_cars\train\Volkswagen Golf Hatchback 2012\00250.jpg
250,00251.jpg,576,466,2994,1953,167,Mitsubishi Lancer Sedan 2012,data\stanford_cars\train\Mitsubishi Lancer Sedan 2012\00251.jpg
251,00252.jpg,37,50,253,158,105,Fisker Karma Sedan 2012,data\stanford_cars\train\Fisker Karma Sedan 2012\00252.jpg
252,00253.jpg,51,105,579,335,50,Buick Enclave SUV 2012,data\stanford_cars\train\Buick Enclave SUV 2012\00253.jpg
253,00254.jpg,21,11,296,141,131,Hyundai Santa Fe SUV 2012,data\stanford_cars\train\Hyundai Santa Fe SUV 2012\00254.jpg
254,00255.jpg,29,78,734,396,6,Acura Integra Type R 2001,data\stanford_cars\train\Acura Integra Type R 2001\00255.jpg
255,00256.jpg,85,215,776,511,21,Audi S5 Convertible 2012,data\stanford_cars\train\Audi S5 Convertible 2012\00256.jpg
256,00257.jpg,23,146,617,329,31,BMW 6 Series Convertible 2007,data\stanford_cars\train\BMW 6 Series Convertible 2007\00257.jpg
257,00258.jpg,34,86,227,166,51,Cadillac CTS-V Sedan 2012,data\stanford_cars\train\Cadillac CTS-V Sedan 2012\00258.jpg
258,00259.jpg,75,254,2514,1929,187,Toyota Camry Sedan 2012,data\stanford_cars\train\Toyota Camry Sedan 2012\00259.jpg
259,00260.jpg,28,164,698,417,134,Hyundai Sonata Hybrid Sedan 2012,data\stanford_cars\train\Hyundai Sonata Hybrid Sedan 2012\00260.jpg
260,00261.jpg,32,79,378,221,16,Audi V8 Sedan 1994,data\stanford_cars\train\Audi V8 Sedan 1994\00261.jpg
261,00262.jpg,158,132,501,293,103,Ferrari 458 Italia Convertible 2012,data\stanford_cars\train\Ferrari 458 Italia Convertible 2012\00262.jpg
262,00263.jpg,177,299,730,673,40,Bentley Arnage Sedan 2009,data\stanford_cars\train\Bentley Arnage Sedan 2009\00263.jpg
263,00264.jpg,42,72,472,299,69,Chevrolet Silverado 2500HD Regular Cab 2012,data\stanford_cars\train\Chevrolet Silverado 2500HD Regular Cab 2012\00264.jpg
264,00265.jpg,15,74,387,195,55,Chevrolet Corvette Convertible 2012,data\stanford_cars\train\Chevrolet Corvette Convertible 2012\00265.jpg
265,00266.jpg,22,300,786,552,17,Audi 100 Sedan 1994,data\stanford_cars\train\Audi 100 Sedan 1994\00266.jpg
266,00267.jpg,25,133,620,374,46,Bugatti Veyron 16.4 Coupe 2009,data\stanford_cars\train\Bugatti Veyron 16.4 Coupe 2009\00267.jpg
267,00268.jpg,49,53,596,398,74,Chevrolet Silverado 1500 Extended Cab 2012,data\stanford_cars\train\Chevrolet Silverado 1500 Extended Cab 2012\00268.jpg
268,00269.jpg,29,192,605,391,185,Tesla Model S Sedan 2012,data\stanford_cars\train\Tesla Model S Sedan 2012\00269.jpg
269,00270.jpg,15,70,357,186,122,GMC Canyon Extended Cab 2012,data\stanford_cars\train\GMC Canyon Extended Cab 2012\00270.jpg
270,00271.jpg,11,23,141,80,174,Ram C/V Cargo Van Minivan 2012,data\stanford_cars\train\Ram C/V Cargo Van Minivan 2012\00271.jpg
271,00272.jpg,8,1,590,327,100,FIAT 500 Convertible 2012,data\stanford_cars\train\FIAT 500 Convertible 2012\00272.jpg
272,00273.jpg,37,65,458,321,69,Chevrolet Silverado 2500HD Regular Cab 2012,data\stanford_cars\train\Chevrolet Silverado 2500HD Regular Cab 2012\00273.jpg
273,00274.jpg,31,69,435,310,20,Audi S6 Sedan 2011,data\stanford_cars\train\Audi S6 Sedan 2011\00274.jpg
274,00275.jpg,165,183,495,358,130,Hyundai Veloster Hatchback 2012,data\stanford_cars\train\Hyundai Veloster Hatchback 2012\00275.jpg
275,00276.jpg,75,93,529,360,132,Hyundai Tucson SUV 2012,data\stanford_cars\train\Hyundai Tucson SUV 2012\00276.jpg
276,00277.jpg,72,193,926,613,173,Porsche Panamera Sedan 2012,data\stanford_cars\train\Porsche Panamera Sedan 2012\00277.jpg
277,00278.jpg,1,38,251,135,156,Lincoln Town Car Sedan 2011,data\stanford_cars\train\Lincoln Town Car Sedan 2011\00278.jpg
278,00279.jpg,16,31,553,297,47,Buick Regal GS 2012,data\stanford_cars\train\Buick Regal GS 2012\00279.jpg
279,00280.jpg,3,33,261,176,107,Ford Mustang Convertible 2007,data\stanford_cars\train\Ford Mustang Convertible 2007\00280.jpg
280,00281.jpg,214,240,387,342,151,Lamborghini Aventador Coupe 2012,data\stanford_cars\train\Lamborghini Aventador Coupe 2012\00281.jpg
281,00282.jpg,20,97,460,356,61,Chevrolet Impala Sedan 2007,data\stanford_cars\train\Chevrolet Impala Sedan 2007\00282.jpg
282,00283.jpg,112,190,664,342,105,Fisker Karma Sedan 2012,data\stanford_cars\train\Fisker Karma Sedan 2012\00283.jpg
283,00284.jpg,49,101,942,619,94,Dodge Durango SUV 2012,data\stanford_cars\train\Dodge Durango SUV 2012\00284.jpg
284,00285.jpg,7,20,634,298,194,Volvo 240 Sedan 1993,data\stanford_cars\train\Volvo 240 Sedan 1993\00285.jpg
285,00286.jpg,116,143,769,713,195,Volvo XC90 SUV 2007,data\stanford_cars\train\Volvo XC90 SUV 2007\00286.jpg
286,00287.jpg,56,299,1266,721,91,Dodge Dakota Club Cab 2007,data\stanford_cars\train\Dodge Dakota Club Cab 2007\00287.jpg
287,00288.jpg,60,46,258,138,189,Toyota 4Runner SUV 2012,data\stanford_cars\train\Toyota 4Runner SUV 2012\00288.jpg
288,00289.jpg,205,197,741,425,15,Audi R8 Coupe 2012,data\stanford_cars\train\Audi R8 Coupe 2012\00289.jpg
289,00290.jpg,68,30,620,506,140,Hyundai Azera Sedan 2012,data\stanford_cars\train\Hyundai Azera Sedan 2012\00290.jpg
290,00291.jpg,27,147,573,471,142,Infiniti QX56 SUV 2011,data\stanford_cars\train\Infiniti QX56 SUV 2011\00291.jpg
291,00292.jpg,133,73,806,251,10,Aston Martin Virage Convertible 2012,data\stanford_cars\train\Aston Martin Virage Convertible 2012\00292.jpg
292,00293.jpg,24,27,936,380,104,Ferrari 458 Italia Coupe 2012,data\stanford_cars\train\Ferrari 458 Italia Coupe 2012\00293.jpg
293,00294.jpg,11,141,629,386,48,Buick Rainier SUV 2007,data\stanford_cars\train\Buick Rainier SUV 2007\00294.jpg
294,00295.jpg,150,114,524,433,50,Buick Enclave SUV 2012,data\stanford_cars\train\Buick Enclave SUV 2012\00295.jpg
295,00296.jpg,18,115,618,456,120,GMC Yukon Hybrid SUV 2012,data\stanford_cars\train\GMC Yukon Hybrid SUV 2012\00296.jpg
296,00297.jpg,56,157,639,455,87,Dodge Ram Pickup 3500 Quad Cab 2009,data\stanford_cars\train\Dodge Ram Pickup 3500 Quad Cab 2009\00297.jpg
297,00298.jpg,49,67,362,245,177,Rolls-Royce Phantom Sedan 2012,data\stanford_cars\train\Rolls-Royce Phantom Sedan 2012\00298.jpg
298,00299.jpg,24,66,982,711,147,Jeep Liberty SUV 2012,data\stanford_cars\train\Jeep Liberty SUV 2012\00299.jpg
299,00300.jpg,41,103,994,692,169,Nissan NV Passenger Van 2012,data\stanford_cars\train\Nissan NV Passenger Van 2012\00300.jpg
300,00301.jpg,52,36,247,189,121,GMC Acadia SUV 2012,data\stanford_cars\train\GMC Acadia SUV 2012\00301.jpg
301,00302.jpg,1,37,296,171,19,Audi TT Hatchback 2011,data\stanford_cars\train\Audi TT Hatchback 2011\00302.jpg
302,00303.jpg,6,47,297,193,31,BMW 6 Series Convertible 2007,data\stanford_cars\train\BMW 6 Series Convertible 2007\00303.jpg
303,00304.jpg,14,29,235,168,156,Lincoln Town Car Sedan 2011,data\stanford_cars\train\Lincoln Town Car Sedan 2011\00304.jpg
304,00305.jpg,37,21,169,122,143,Isuzu Ascender SUV 2008,data\stanford_cars\train\Isuzu Ascender SUV 2008\00305.jpg
305,00306.jpg,37,125,582,456,83,Dodge Caliber Wagon 2012,data\stanford_cars\train\Dodge Caliber Wagon 2012\00306.jpg
306,00307.jpg,171,63,1187,894,58,Chevrolet Traverse SUV 2012,data\stanford_cars\train\Chevrolet Traverse SUV 2012\00307.jpg
307,00308.jpg,16,136,775,418,6,Acura Integra Type R 2001,data\stanford_cars\train\Acura Integra Type R 2001\00308.jpg
308,00309.jpg,50,122,589,338,127,Honda Odyssey Minivan 2007,data\stanford_cars\train\Honda Odyssey Minivan 2007\00309.jpg
309,00310.jpg,36,43,407,319,131,Hyundai Santa Fe SUV 2012,data\stanford_cars\train\Hyundai Santa Fe SUV 2012\00310.jpg
310,00311.jpg,1,69,280,228,15,Audi R8 Coupe 2012,data\stanford_cars\train\Audi R8 Coupe 2012\00311.jpg
311,00312.jpg,53,79,627,464,73,Chevrolet Malibu Sedan 2007,data\stanford_cars\train\Chevrolet Malibu Sedan 2007\00312.jpg
312,00313.jpg,13,44,477,289,24,Audi S4 Sedan 2007,data\stanford_cars\train\Audi S4 Sedan 2007\00313.jpg
313,00314.jpg,33,71,615,435,87,Dodge Ram Pickup 3500 Quad Cab 2009,data\stanford_cars\train\Dodge Ram Pickup 3500 Quad Cab 2009\00314.jpg
314,00315.jpg,555,278,1543,1207,170,Nissan Juke Hatchback 2012,data\stanford_cars\train\Nissan Juke Hatchback 2012\00315.jpg
315,00316.jpg,10,29,276,164,123,Geo Metro Convertible 1993,data\stanford_cars\train\Geo Metro Convertible 1993\00316.jpg
316,00317.jpg,2,48,300,202,158,Maybach Landaulet Convertible 2012,data\stanford_cars\train\Maybach Landaulet Convertible 2012\00317.jpg
317,00318.jpg,73,159,445,376,11,Aston Martin Virage Coupe 2012,data\stanford_cars\train\Aston Martin Virage Coupe 2012\00318.jpg
318,00319.jpg,38,8,564,402,47,Buick Regal GS 2012,data\stanford_cars\train\Buick Regal GS 2012\00319.jpg
319,00320.jpg,42,17,440,282,7,Acura ZDX Hatchback 2012,data\stanford_cars\train\Acura ZDX Hatchback 2012\00320.jpg
320,00321.jpg,42,63,593,397,94,Dodge Durango SUV 2012,data\stanford_cars\train\Dodge Durango SUV 2012\00321.jpg
321,00322.jpg,9,304,1009,677,75,Chevrolet Silverado 1500 Regular Cab 2012,data\stanford_cars\train\Chevrolet Silverado 1500 Regular Cab 2012\00322.jpg
322,00323.jpg,161,263,632,415,182,Suzuki Kizashi Sedan 2012,data\stanford_cars\train\Suzuki Kizashi Sedan 2012\00323.jpg
323,00324.jpg,15,26,199,123,186,Toyota Sequoia SUV 2012,data\stanford_cars\train\Toyota Sequoia SUV 2012\00324.jpg
324,00325.jpg,12,21,285,142,128,Honda Accord Coupe 2012,data\stanford_cars\train\Honda Accord Coupe 2012\00325.jpg
325,00326.jpg,29,28,432,249,193,Volvo C30 Hatchback 2012,data\stanford_cars\train\Volvo C30 Hatchback 2012\00326.jpg
326,00327.jpg,2,6,546,298,180,Spyker C8 Coupe 2009,data\stanford_cars\train\Spyker C8 Coupe 2009\00327.jpg
327,00328.jpg,41,49,244,176,62,Chevrolet Tahoe Hybrid SUV 2012,data\stanford_cars\train\Chevrolet Tahoe Hybrid SUV 2012\00328.jpg
328,00329.jpg,10,105,660,475,114,Ford F-150 Regular Cab 2007,data\stanford_cars\train\Ford F-150 Regular Cab 2007\00329.jpg
329,00330.jpg,168,92,333,305,166,Mercedes-Benz Sprinter Van 2012,data\stanford_cars\train\Mercedes-Benz Sprinter Van 2012\00330.jpg
330,00331.jpg,26,81,596,391,181,Suzuki Aerio Sedan 2007,data\stanford_cars\train\Suzuki Aerio Sedan 2007\00331.jpg
331,00332.jpg,76,247,396,396,101,Ferrari FF Coupe 2012,data\stanford_cars\train\Ferrari FF Coupe 2012\00332.jpg
332,00333.jpg,30,110,472,316,103,Ferrari 458 Italia Convertible 2012,data\stanford_cars\train\Ferrari 458 Italia Convertible 2012\00333.jpg
333,00334.jpg,179,300,1403,894,22,Audi S5 Coupe 2012,data\stanford_cars\train\Audi S5 Coupe 2012\00334.jpg
334,00335.jpg,23,31,236,176,125,HUMMER H2 SUT Crew Cab 2009,data\stanford_cars\train\HUMMER H2 SUT Crew Cab 2009\00335.jpg
335,00336.jpg,309,598,1767,995,112,Ford GT Coupe 2006,data\stanford_cars\train\Ford GT Coupe 2006\00336.jpg
336,00337.jpg,45,55,530,308,38,BMW Z4 Convertible 2012,data\stanford_cars\train\BMW Z4 Convertible 2012\00337.jpg
337,00338.jpg,14,129,441,360,106,Ford F-450 Super Duty Crew Cab 2012,data\stanford_cars\train\Ford F-450 Super Duty Crew Cab 2012\00338.jpg
338,00339.jpg,39,5,234,174,56,Chevrolet Corvette ZR1 2012,data\stanford_cars\train\Chevrolet Corvette ZR1 2012\00339.jpg
339,00340.jpg,139,152,488,305,9,Aston Martin V8 Vantage Coupe 2012,data\stanford_cars\train\Aston Martin V8 Vantage Coupe 2012\00340.jpg
340,00341.jpg,62,116,974,610,67,Chevrolet Malibu Hybrid Sedan 2010,data\stanford_cars\train\Chevrolet Malibu Hybrid Sedan 2010\00341.jpg
341,00342.jpg,152,195,502,436,169,Nissan NV Passenger Van 2012,data\stanford_cars\train\Nissan NV Passenger Van 2012\00342.jpg
342,00343.jpg,63,36,760,504,147,Jeep Liberty SUV 2012,data\stanford_cars\train\Jeep Liberty SUV 2012\00343.jpg
343,00344.jpg,36,59,770,397,145,Jeep Patriot SUV 2012,data\stanford_cars\train\Jeep Patriot SUV 2012\00344.jpg
344,00345.jpg,26,13,234,194,113,Ford F-150 Regular Cab 2012,data\stanford_cars\train\Ford F-150 Regular Cab 2012\00345.jpg
345,00346.jpg,112,21,2859,1928,63,Chevrolet Sonic Sedan 2012,data\stanford_cars\train\Chevrolet Sonic Sedan 2012\00346.jpg
346,00347.jpg,100,190,907,691,145,Jeep Patriot SUV 2012,data\stanford_cars\train\Jeep Patriot SUV 2012\00347.jpg
347,00348.jpg,14,59,522,266,55,Chevrolet Corvette Convertible 2012,data\stanford_cars\train\Chevrolet Corvette Convertible 2012\00348.jpg
348,00349.jpg,42,82,956,685,89,Dodge Journey SUV 2012,data\stanford_cars\train\Dodge Journey SUV 2012\00349.jpg
349,00350.jpg,17,52,247,158,86,Dodge Ram Pickup 3500 Crew Cab 2010,data\stanford_cars\train\Dodge Ram Pickup 3500 Crew Cab 2010\00350.jpg
350,00351.jpg,13,108,454,305,42,Bentley Continental GT Coupe 2012,data\stanford_cars\train\Bentley Continental GT Coupe 2012\00351.jpg
351,00352.jpg,107,40,433,240,143,Isuzu Ascender SUV 2008,data\stanford_cars\train\Isuzu Ascender SUV 2008\00352.jpg
352,00353.jpg,3,60,499,289,117,Ford Fiesta Sedan 2012,data\stanford_cars\train\Ford Fiesta Sedan 2012\00353.jpg
353,00354.jpg,44,212,984,596,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,data\stanford_cars\train\Chevrolet Corvette Ron Fellows Edition Z06 2007\00354.jpg
354,00355.jpg,28,93,1011,675,170,Nissan Juke Hatchback 2012,data\stanford_cars\train\Nissan Juke Hatchback 2012\00355.jpg
355,00356.jpg,187,313,1381,1087,115,Ford Focus Sedan 2007,data\stanford_cars\train\Ford Focus Sedan 2007\00356.jpg
356,00357.jpg,31,47,415,255,39,Bentley Continental Supersports Conv. Convertible 2012,data\stanford_cars\train\Bentley Continental Supersports Conv. Convertible 2012\00357.jpg
357,00358.jpg,53,116,562,353,29,BMW 3 Series Sedan 2012,data\stanford_cars\train\BMW 3 Series Sedan 2012\00358.jpg
358,00359.jpg,27,71,630,422,58,Chevrolet Traverse SUV 2012,data\stanford_cars\train\Chevrolet Traverse SUV 2012\00359.jpg
359,00360.jpg,12,23,245,176,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,data\stanford_cars\train\Chevrolet Silverado 1500 Classic Extended Cab 2007\00360.jpg
360,00361.jpg,17,64,941,620,119,GMC Savana Van 2012,data\stanford_cars\train\GMC Savana Van 2012\00361.jpg
361,00362.jpg,108,121,539,357,50,Buick Enclave SUV 2012,data\stanford_cars\train\Buick Enclave SUV 2012\00362.jpg
362,00363.jpg,14,60,402,300,128,Honda Accord Coupe 2012,data\stanford_cars\train\Honda Accord Coupe 2012\00363.jpg
363,00364.jpg,15,47,286,184,53,Cadillac Escalade EXT Crew Cab 2007,data\stanford_cars\train\Cadillac Escalade EXT Crew Cab 2007\00364.jpg
364,00365.jpg,17,82,630,496,53,Cadillac Escalade EXT Crew Cab 2007,data\stanford_cars\train\Cadillac Escalade EXT Crew Cab 2007\00365.jpg
365,00366.jpg,67,55,508,338,32,BMW X5 SUV 2007,data\stanford_cars\train\BMW X5 SUV 2007\00366.jpg
366,00367.jpg,30,118,618,334,177,Rolls-Royce Phantom Sedan 2012,data\stanford_cars\train\Rolls-Royce Phantom Sedan 2012\00367.jpg
367,00368.jpg,14,76,292,195,59,Chevrolet Camaro Convertible 2012,data\stanford_cars\train\Chevrolet Camaro Convertible 2012\00368.jpg
368,00369.jpg,40,52,603,357,128,Honda Accord Coupe 2012,data\stanford_cars\train\Honda Accord Coupe 2012\00369.jpg
